Date,revenue,capitalExpenditures,grossDividend,netIncome,operatingCashFlow,operatingIncome,preferredDividends,sharesOutstanding,totalEquity,stock_code
2023-03-31,53239.49,124.69,406.77,427.91,5968.79,525.22,0.0,3307.11,18135.05,1015
2022-12-31,45589.07,83.42,0.0,452.64,2449.15,590.71,0.0,3309.42,17600.55,1015
2022-09-30,45620.89,31.71,0.0,435.4,212.2,598.56,0.0,3311.13,17266.82,1015
2022-06-30,41801.65,19.94,0.0,419.2,528.64,597.56,0.0,3311.13,17017.48,1015
2022-03-31,36859.97,100.43,0.0,391.75,-533.63,623.03,0.0,3310.81,16759.79,1015
2021-12-31,38919.77,68.47,0.0,403.29,3375.48,576.27,0.0,3305.99,16465.92,1015
2021-09-30,35638.28,45.42,0.0,321.04,-7713.0,551.18,0.0,3305.99,16125.28,1015
2023-05-31,16.58,0.25,0.0,1.0,5.76,1.43,0.0,96.1,69.05,7031
2023-02-28,17.69,0.24,0.0,1.41,3.02,1.9,0.0,95.62,67.74,7031
2022-11-30,15.38,2.34,0.0,0.09,-2.19,0.61,0.0,95.55,66.29,7031
2022-08-31,14.2,0.55,0.0,0.17,-2.47,0.38,0.0,95.55,66.21,7031
2022-05-31,16.4,0.23,0.0,0.95,-0.78,1.3,0.0,97.55,67.34,7031
2022-02-28,14.53,0.14,0.0,0.89,-0.46,1.13,0.0,97.55,66.39,7031
2021-11-30,17.17,4.59,0.0,1.49,2.44,2.3,0.0,97.55,65.49,7031
2021-08-31,5.71,4.3,0.0,-0.73,-1.02,-0.49,0.0,97.55,64.01,7031
2023-06-30,343.69,0.85,0.0,17.74,130.39,23.79,0.0,164.39,245.42,6351
2023-03-31,372.82,0.28,0.0,19.57,57.84,25.9,0.0,164.39,235.54,6351
2022-12-31,397.14,3.64,14.8,22.98,-14.88,32.1,0.0,164.39,253.68,6351
2022-09-30,371.79,1.3,8.22,18.75,32.06,24.63,0.0,164.39,238.85,6351
2022-06-30,354.62,0.72,8.22,14.98,17.02,20.17,0.0,164.39,228.18,6351
2022-03-31,391.23,0.2,8.22,20.17,44.26,26.81,0.0,164.39,221.33,6351
2021-12-31,392.41,6.06,14.79,0.85,113.8,1.94,0.0,164.39,215.93,6351
2021-09-30,383.93,4.36,8.22,7.96,187.2,10.69,0.0,164.39,223.26,6351
2023-04-30,35.19,2.18,0.0,15.08,16.31,17.68,0.0,108.93,332.14,7083
2023-01-31,35.35,0.88,0.0,1.28,-0.34,3.94,0.0,108.93,319.47,7083
2022-10-31,35.75,0.78,0.0,5.52,-3.08,7.66,0.0,108.93,316.42,7083
2022-07-31,27.07,0.45,0.0,1.38,-0.72,3.37,0.0,108.93,318.3,7083
2022-04-30,28.03,2.33,0.0,3.79,7.41,5.86,0.0,108.93,322.16,7083
2022-01-31,33.36,2.24,0.0,10.64,-8.98,16.96,0.0,108.93,301.11,7083
2021-10-31,29.21,0.39,0.0,6.86,4.24,8.72,0.0,108.93,293.31,7083
2021-07-31,27.0,0.44,0.0,8.18,1.33,10.11,0.0,108.93,285.75,7083
2023-05-31,7.72,3.48,0.0,0.15,1.46,0.35,0.0,473.29,21.37,0048
2023-02-28,7.4,3.06,0.0,0.11,-0.69,0.66,0.0,473.29,21.22,0048
2022-11-30,8.11,2.89,0.0,-0.44,0.92,0.33,0.0,473.29,21.11,0048
2022-08-31,7.33,0.08,0.0,-0.2,0.34,0.3,0.0,473.29,21.55,0048
2022-05-31,7.82,0.78,0.0,-1.67,8.7,-1.17,0.0,473.29,21.75,0048
2022-02-28,7.24,0.57,0.0,-0.12,5.7,0.5,0.0,473.29,23.42,0048
2021-11-30,7.77,0.42,0.0,0.25,4.07,1.01,0.0,473.29,23.54,0048
2021-08-31,7.13,0.05,0.0,-0.18,0.75,0.47,0.0,473.29,23.3,0048
2023-05-31,478.25,19.61,0.0,0.0,99.6,0.0,0.0,0.0,489.59,4758
2023-02-28,483.95,13.9,0.0,16.36,68.98,27.83,0.0,928.0,468.0,4758
2022-11-30,531.25,9.6,0.0,20.56,46.28,30.94,0.0,891.39,436.69,4758
2022-08-31,549.81,2.83,0.0,20.03,39.89,31.95,0.0,867.89,410.93,4758
2022-05-31,565.45,35.84,0.0,31.92,23.71,18.57,0.0,859.17,387.59,4758
2022-02-28,510.01,10.9,0.0,15.14,18.15,29.77,0.0,760.41,310.46,4758
2021-11-30,532.91,8.65,0.0,12.08,-12.51,27.04,0.0,741.47,394.98,4758
2021-08-31,404.73,2.17,0.0,9.04,-9.95,15.8,0.0,732.67,375.43,4758
2023-05-31,41.25,8.61,0.0,-3.71,20.86,-1.34,0.0,592.49,75.22,0226
2023-02-28,42.98,8.55,0.0,-5.12,18.83,-3.01,0.0,592.49,78.61,0226
2022-11-30,52.85,4.03,0.0,-4.39,10.88,-3.42,0.0,591.94,83.4,0226
2022-08-31,48.17,11.53,0.0,-12.66,-5.87,-9.74,0.0,591.94,88.23,0226
2022-05-31,37.48,11.98,0.0,-7.94,1.59,-6.43,0.0,591.91,100.87,0226
2022-02-28,42.01,4.79,0.0,-6.72,5.21,-4.95,0.0,538.1,99.1,0226
2021-11-30,41.64,2.54,0.0,-5.64,6.2,-4.38,0.0,538.1,105.86,0226
2021-08-31,24.69,7.13,0.0,-22.38,-13.2,-24.27,0.0,538.1,111.41,0226
2023-06-30,593.64,39.23,0.0,0.64,-116.25,6.5,0.0,561.38,1179.25,6556
2023-03-31,670.73,22.8,0.0,-21.08,28.03,-22.16,0.0,561.35,1174.09,6556
2022-12-31,795.04,57.83,0.0,-66.16,-53.54,-81.15,0.0,561.35,1192.78,6556
2022-09-30,760.78,27.09,0.0,-133.48,-154.48,-171.99,0.0,559.06,1259.74,6556
2022-06-30,805.94,15.41,0.0,34.09,-110.94,37.51,0.0,559.06,1389.85,6556
2022-03-31,673.21,3.54,0.0,32.93,34.66,49.66,0.0,553.26,1376.18,6556
2021-12-31,739.25,5.83,33.5,16.54,-68.19,17.89,0.0,542.74,1322.85,6556
2021-09-30,405.69,4.61,0.0,69.08,0.32,70.11,0.0,542.63,1308.99,6556
2022-12-31,90.94,0.05,0.0,2.8,-1.93,4.24,0.0,97.5,148.49,5082
2022-09-30,83.22,0.01,0.0,4.26,-2.68,5.52,0.0,97.5,145.69,5082
2022-06-30,84.61,0.01,0.0,6.88,-2.36,8.52,0.0,97.5,141.44,5082
2022-03-31,66.37,0.0,0.0,11.55,-6.39,12.89,0.0,97.5,133.92,5082
2021-12-31,97.32,0.15,0.0,13.28,0.51,17.36,0.0,75.0,109.99,5082
2021-09-30,80.67,0.13,0.0,27.97,0.32,27.98,0.0,75.0,96.72,5082
2021-06-30,40.38,0.1,0.0,7.87,-0.54,7.83,0.0,75.0,68.74,5082
2021-03-31,46.11,0.1,0.0,7.98,6.0,8.0,0.0,74.99,61.39,5082
2023-06-30,20.35,0.36,0.0,1.99,4.96,2.0,0.0,110.88,156.19,5568
2023-03-31,14.01,0.33,0.0,0.2,1.34,-0.23,0.0,110.88,154.19,5568
2022-12-31,19.17,0.33,0.0,1.08,-7.44,0.97,0.0,110.88,153.99,5568
2022-09-30,19.95,1.54,0.0,4.84,21.1,5.48,0.0,110.88,152.91,5568
2022-06-30,23.67,1.32,0.0,4.29,6.28,3.99,0.0,110.88,159.19,5568
2022-03-31,18.45,0.85,0.0,1.71,6.0,1.49,0.0,110.88,154.87,5568
2021-12-31,15.95,0.07,0.0,-2.25,6.96,-2.48,0.0,110.88,153.17,5568
2021-09-30,13.56,2.66,0.0,-6.42,17.92,-6.44,0.0,110.88,155.41,5568
2023-06-30,10.48,1.18,0.0,1.64,-36.24,2.58,0.0,202.64,324.77,5088
2023-03-31,10.51,0.51,0.0,1.95,-11.2,2.59,0.0,202.64,323.13,5088
2022-12-31,9.54,1.17,0.0,1.99,-75.9,0.6,0.0,202.64,321.18,5088
2022-09-30,8.78,0.96,0.0,0.99,-47.5,1.29,0.0,202.64,318.91,5088
2022-06-30,7.76,0.36,0.0,0.99,-11.63,1.62,0.0,202.64,317.93,5088
2022-03-31,9.86,0.25,0.0,2.17,3.35,3.04,0.0,202.64,336.93,5088
2021-12-31,10.06,0.28,0.0,2.35,48.15,3.3,0.0,202.64,334.76,5088
2021-09-30,48.36,0.15,0.0,8.14,45.44,9.25,0.0,202.64,334.43,5088
2023-06-30,215.03,10.35,0.0,329.48,25.92,23.81,0.0,718.03,888.23,7090
2023-03-31,245.8,3.75,0.0,24.28,4.4,25.22,0.0,716.51,583.03,7090
2022-12-31,220.49,30.32,0.0,34.83,72.07,26.01,0.0,716.37,558.43,7090
2022-09-30,232.08,27.76,0.0,26.88,45.7,25.58,0.0,716.29,518.14,7090
2022-06-30,209.25,24.11,14.33,23.49,22.47,20.8,0.0,715.75,504.85,7090
2022-03-31,215.92,16.11,0.0,15.77,7.2,19.15,0.0,714.42,522.77,7090
2021-12-31,197.66,10.97,42.93,20.7,61.82,19.91,0.0,714.37,506.78,7090
2021-09-30,211.06,8.89,0.0,14.01,37.24,18.29,0.0,715.47,485.78,7090
2023-06-30,430.42,8.1,0.0,2.8,72.73,8.55,0.0,195.49,1305.34,5015
2023-03-31,507.08,3.88,0.0,9.67,35.6,22.03,0.0,195.49,1303.87,5015
2022-12-31,468.93,38.5,13.68,8.12,105.5,8.81,0.0,195.49,1287.86,5015
2022-09-30,467.84,18.45,0.0,8.11,65.21,11.86,0.0,195.49,1307.81,5015
2022-06-30,397.94,10.92,13.68,2.98,51.31,8.94,0.0,195.49,1294.93,5015
2022-03-31,404.46,6.02,0.0,7.19,-4.69,14.09,0.0,195.49,1303.64,5015
2021-12-31,414.96,25.43,13.69,16.43,-25.16,29.18,0.0,195.49,1293.82,5015
2021-09-30,174.69,17.09,0.0,-25.67,-77.66,-25.88,0.0,195.49,1277.43,5015
2023-07-31,58.34,1.1,0.0,7.64,13.22,9.99,0.0,80.0,246.15,6432
2023-04-30,60.27,1.38,0.0,6.8,38.37,9.08,0.0,80.0,238.51,6432
2023-01-31,71.08,1.15,0.0,10.82,21.87,12.49,0.0,80.0,231.71,6432
2022-10-31,70.3,0.69,0.0,9.46,14.85,12.58,0.0,80.0,240.89,6432
2022-07-31,55.46,0.21,0.0,4.56,5.6,5.74,0.0,80.0,231.42,6432
2022-04-30,57.34,2.45,0.0,3.83,2.62,4.27,0.0,80.0,226.86,6432
2022-01-31,54.28,2.1,0.0,5.08,-1.47,7.19,0.0,80.0,222.77,6432
2021-10-31,37.64,1.91,0.0,0.89,0.54,1.33,0.0,80.0,237.69,6432
2023-06-30,4.7,0.29,0.0,0.78,3.97,0.89,0.0,1058.91,23.48,0119
2023-03-31,4.92,0.03,0.0,0.64,3.57,0.81,0.0,1078.39,25.28,0119
2022-12-31,59.92,1.03,0.0,0.61,-2.94,1.14,0.0,1076.92,24.33,0119
2022-09-30,6.1,0.83,0.0,0.15,0.99,0.22,0.0,1081.81,24.7,0119
2022-06-30,18.97,0.5,0.0,0.18,-0.39,0.29,0.0,1081.81,24.55,0119
2022-03-31,28.62,0.04,0.0,0.26,3.67,0.42,0.0,1081.81,24.38,0119
2021-12-31,25.29,0.52,0.0,0.47,-0.16,0.61,0.0,1081.81,24.11,0119
2021-09-30,8.72,0.26,0.0,-0.62,5.76,-0.68,0.0,1083.45,23.62,0119
2023-04-30,161.1,9.45,0.0,3.11,29.64,4.32,0.0,178.75,168.64,7214
2023-01-31,154.87,3.62,0.0,2.91,15.62,4.6,0.0,178.65,165.48,7214
2022-10-31,158.17,1.67,0.0,3.53,0.16,5.19,0.0,177.96,167.16,7214
2022-07-31,190.63,17.5,0.0,5.08,29.5,7.22,0.0,177.96,163.63,7214
2022-04-30,200.04,13.49,0.0,5.28,-13.15,7.01,0.0,178.13,158.55,7214
2022-01-31,206.61,7.26,0.0,4.57,16.88,6.04,0.0,177.79,153.19,7214
2021-10-31,180.63,0.39,0.0,3.74,0.57,5.18,0.0,176.86,152.19,7214
2021-07-31,104.03,1.4,0.0,-0.28,-13.22,1.38,0.0,173.69,146.99,7214
2023-06-30,119.0,124.52,0.0,11.51,87.74,7.3,0.0,1216.44,415.41,7181
2023-03-31,85.77,124.52,0.0,1.54,80.6,2.89,0.0,1216.44,384.54,7181
2022-12-31,87.64,105.51,0.0,3.12,69.15,4.85,0.0,1216.44,382.96,7181
2022-09-30,67.84,46.69,0.0,3.18,10.38,3.76,0.0,1216.44,380.6,7181
2022-06-30,176.17,134.12,0.0,1.84,126.96,20.25,0.0,1216.44,377.23,7181
2022-03-31,137.23,78.08,0.0,16.87,52.96,4.27,0.0,1216.44,377.02,7181
2021-12-31,135.63,78.06,0.0,17.52,82.02,16.45,0.0,675.8,289.44,7181
2021-09-30,77.33,78.06,0.0,33.59,68.68,33.89,0.0,675.8,269.26,7181
2023-06-30,1.99,0.0,0.0,-0.15,0.25,-0.15,0.0,69.6,12.7,7007
2023-03-31,2.26,0.03,0.0,-0.15,-1.57,-0.14,0.0,69.6,12.84,7007
2022-12-31,1.82,0.0,0.0,-0.31,-1.51,-0.31,0.0,69.6,12.99,7007
2022-09-30,3.09,0.0,0.0,-0.14,-2.08,-0.14,0.0,69.6,13.3,7007
2022-06-30,0.13,0.0,0.0,-0.22,-1.86,-0.22,0.0,69.6,13.44,7007
2022-03-31,0.28,0.0,0.0,-0.68,-0.76,-0.67,0.0,69.6,13.66,7007
2021-12-31,0.08,0.0,0.0,-0.8,-1.04,-0.45,0.0,69.6,14.34,7007
2021-09-30,0.42,0.0,0.0,-0.32,-0.39,-0.32,0.0,69.6,15.14,7007
2023-06-30,0.07,0.88,0.0,-13.12,-9.63,-15.86,0.0,328.3,40.83,0038
2023-03-31,10.09,0.76,0.0,0.84,-6.5,3.19,0.0,328.3,54.61,0038
2022-12-31,19.45,0.74,0.0,1.04,-8.31,2.16,0.0,317.83,47.8,0038
2022-09-30,27.45,0.6,0.0,0.32,-1.11,1.29,0.0,317.83,46.76,0038
2022-06-30,33.59,0.06,0.0,0.33,2.78,0.56,0.0,317.83,46.44,0038
2022-03-31,62.73,0.04,0.0,-0.56,-6.13,-0.08,0.0,317.83,46.11,0038
2021-12-31,78.71,1.67,0.0,-0.29,-7.34,0.64,0.0,288.93,33.66,0038
2021-09-30,85.91,0.17,0.0,0.31,-8.3,0.73,0.0,288.93,33.96,0038
2023-06-30,1.24,0.0,0.0,-0.28,-17.65,-0.28,0.0,447.3,28.92,0068
2023-03-31,0.98,0.0,0.0,-0.11,-16.84,-0.26,0.0,427.47,28.4,0068
2022-12-31,1.2,0.0,0.0,-0.39,0.11,-0.39,0.0,225.33,10.86,0068
2022-09-30,1.52,0.0,0.0,-0.41,12.85,-0.48,0.0,225.33,11.26,0068
2022-06-30,0.45,0.0,0.0,-0.29,-25.85,-0.5,0.0,225.33,11.98,0068
2022-03-31,0.81,0.0,0.0,-3.07,-25.04,-3.03,0.0,225.33,12.27,0068
2021-12-31,1.06,0.0,0.0,-0.28,-3.04,-0.3,0.0,225.33,15.01,0068
2021-09-30,0.1,0.01,0.0,-1.27,0.36,-1.68,0.0,214.1,8.16,0068
2023-06-30,50.85,2.28,0.0,3.65,1.01,5.21,0.0,232.65,236.26,7722
2023-03-31,34.9,2.49,0.0,1.31,6.63,2.2,0.0,232.65,234.95,7722
2022-12-31,49.9,1.6,0.0,2.1,6.04,3.38,0.0,232.65,233.61,7722
2022-09-30,42.75,0.75,0.0,1.95,12.63,3.2,0.0,232.65,233.85,7722
2022-06-30,56.99,0.45,0.0,6.74,7.89,9.6,0.0,232.65,231.9,7722
2022-03-31,44.17,1.28,0.0,3.9,33.04,5.54,0.0,232.65,227.5,7722
2021-12-31,55.82,0.77,0.0,6.44,26.13,9.27,0.0,232.65,223.6,7722
2021-09-30,30.72,0.48,0.0,2.03,12.61,3.32,0.0,232.65,217.16,7722
2023-06-30,75.65,0.0,0.0,15.98,16.58,18.06,0.0,194.11,772.7,7129
2023-03-31,78.26,5.92,6.79,9.36,61.57,14.99,0.0,194.81,748.14,7129
2022-12-31,74.6,0.0,0.0,6.4,39.75,11.37,0.0,194.81,733.94,7129
2022-09-30,76.97,0.0,0.0,7.77,25.64,7.99,0.0,194.78,727.54,7129
2022-06-30,87.74,0.0,0.0,8.11,5.43,13.47,0.0,194.76,722.13,7129
2022-03-31,86.97,8.3,3.99,10.24,14.15,9.19,0.0,194.76,716.59,7129
2021-12-31,78.41,0.0,0.0,7.76,10.88,5.16,0.0,194.76,707.55,7129
2021-09-30,76.67,0.0,0.0,8.58,12.73,9.0,0.0,194.76,704.21,7129
2023-06-30,1.76,0.01,0.0,0.06,0.2,0.09,0.0,311.3,12.8,0159
2023-03-31,3.01,1.01,0.0,1.24,0.01,2.08,0.0,311.3,12.74,0159
2022-12-31,2.34,1.3,0.0,0.08,0.91,0.11,0.0,311.3,11.5,0159
2022-09-30,2.8,0.88,0.0,0.41,0.22,0.63,0.0,311.3,11.42,0159
2022-06-30,4.13,0.03,0.0,1.52,-2.81,2.02,0.0,311.3,11.01,0159
2022-03-31,3.57,2.7,0.0,1.21,-0.66,1.53,0.0,311.3,9.49,0159
2021-12-31,4.14,1.56,0.0,4.14,0.53,4.97,0.0,311.3,8.28,0159
2021-09-30,3.47,0.06,0.0,1.06,1.51,1.06,0.0,239.46,-4.28,0159
2023-06-30,27.31,1.09,0.0,2.35,-4.39,3.4,0.0,958.5,136.73,0105
2023-03-31,29.42,0.17,0.0,-2.25,-1.75,-0.86,0.0,958.5,137.24,0105
2022-12-31,19.89,10.32,0.0,-5.55,-15.75,-6.23,0.0,958.35,141.59,0105
2022-09-30,25.04,8.21,0.0,-2.8,-16.12,-1.2,0.0,876.58,137.61,0105
2022-06-30,23.39,4.37,0.0,-0.64,-4.98,-0.04,0.0,875.18,152.86,0105
2022-03-31,23.77,1.32,0.0,-0.49,-6.42,-0.41,0.0,873.46,166.96,0105
2021-12-31,19.62,11.32,0.0,-7.26,-2.61,-7.18,0.0,873.29,164.45,0105
2021-09-30,18.17,1.2,0.0,-1.87,-6.2,-1.62,0.0,872.79,166.06,0105
2023-06-30,62.5,0.27,0.0,4.94,-12.81,11.72,0.0,1488.85,1082.18,4057
2023-03-31,77.83,0.97,0.0,-1.71,-2.49,14.8,0.0,1488.85,1072.26,4057
2022-12-31,70.73,0.51,0.0,3.15,-35.37,10.09,0.0,1488.85,1076.16,4057
2022-09-30,51.61,0.38,0.0,2.16,-15.96,6.95,0.0,1488.85,1063.3,4057
2022-06-30,21.57,0.13,0.0,2.35,-22.8,7.44,0.0,1488.85,1061.98,4057
2022-03-31,68.34,0.73,0.0,-10.04,24.69,1.08,0.0,1050.46,1060.24,4057
2021-12-31,32.3,0.24,0.0,2.68,-30.51,7.38,0.0,1050.46,1071.79,4057
2021-09-30,21.93,0.13,0.0,1.07,-3.95,6.37,0.0,1050.46,1068.83,4057
2023-04-30,155.87,0.0,0.0,12.71,67.7,16.69,0.0,490.32,519.79,7162
2023-01-31,143.29,0.0,0.0,2.95,61.35,4.66,0.0,492.48,513.1,7162
2022-10-31,168.16,0.0,0.0,7.32,53.72,10.2,0.0,493.41,510.39,7162
2022-07-31,158.08,0.0,0.0,8.32,-51.43,12.38,0.0,493.41,503.28,7162
2022-04-30,156.49,0.0,0.0,11.76,-82.51,14.62,0.0,493.41,494.96,7162
2022-01-31,161.95,0.0,0.0,10.83,-94.39,14.62,0.0,493.41,488.13,7162
2021-10-31,136.47,0.0,0.0,17.58,-27.54,23.45,0.0,493.41,477.3,7162
2021-07-31,88.06,7.18,0.0,12.35,117.99,15.53,0.0,493.41,459.72,7162
2023-06-30,3.37,2.71,0.0,-1.0,-3.82,-0.05,0.0,659.98,172.2,7054
2023-03-31,3.42,0.76,0.0,-1.2,-1.65,-1.36,0.0,659.98,173.19,7054
2022-12-31,3.88,3.08,0.0,-1.89,4.52,-1.83,0.0,659.98,174.39,7054
2022-09-30,4.82,2.19,0.0,-1.3,3.26,-1.08,0.0,659.98,176.28,7054
2022-06-30,6.03,1.45,0.0,-0.63,3.79,0.17,0.0,659.98,177.57,7054
2022-03-31,5.83,0.72,0.0,0.07,2.27,1.54,0.0,659.98,178.2,7054
2021-12-31,4.95,4.01,0.0,-3.99,15.76,-6.02,0.0,659.98,178.13,7054
2021-09-30,5.92,3.23,0.0,-0.07,1.62,1.08,0.0,659.98,182.12,7054
2023-02-28,8.59,0.05,0.0,2.92,4.2,4.02,0.0,272.16,47.65,03032
2022-08-31,10.39,0.05,0.0,1.96,1.86,2.68,0.0,272.16,44.72,03032
2022-02-28,8.9,0.41,0.0,2.49,3.26,3.12,0.0,272.16,42.76,03032
2021-08-31,9.01,0.01,0.0,2.95,1.63,4.08,0.0,272.16,40.28,03032
2021-02-28,8.5,0.29,0.0,1.73,4.8,2.12,0.0,272.16,37.32,03032
2020-08-31,8.84,0.2,0.0,3.19,2.56,4.12,0.0,272.16,35.59,03032
2023-04-30,891.1,107.6,13.04,15.9,275.1,123.5,0.0,5214.51,1111.3,6399
2023-01-31,990.67,83.38,0.0,54.74,1297.0,-66.68,0.0,5214.51,1071.3,6399
2022-10-31,926.2,371.4,39.11,5.8,932.1,130.0,0.0,5214.51,1131.8,6399
2022-07-31,921.1,234.0,52.15,98.5,665.5,167.4,0.0,5214.51,1167.8,6399
2022-04-30,962.1,111.0,65.18,100.0,255.2,186.2,0.0,5214.51,1176.6,6399
2022-01-31,1031.28,100.9,117.33,126.58,1284.59,187.93,0.0,5214.51,1135.1,6399
2021-10-31,1022.4,341.3,78.22,105.9,885.6,158.0,0.0,5214.51,1078.3,6399
2021-07-31,1060.3,207.2,78.22,87.2,544.9,173.4,0.0,5214.51,1066.4,6399
2023-06-30,9.79,0.63,0.0,-9.74,-1.49,-5.95,0.0,6000.62,255.55,0072
2023-03-31,10.57,15.19,0.0,-61.39,17.02,-48.56,0.0,6000.62,257.28,0072
2022-12-31,16.43,7.08,0.0,2.43,0.95,-3.36,0.0,6000.62,314.26,0072
2022-09-30,15.69,6.92,0.0,-10.16,-0.53,-12.17,0.0,6000.62,311.25,0072
2022-06-30,18.12,4.43,0.0,-13.63,-2.02,-12.19,0.0,6000.62,321.65,0072
2022-03-31,13.39,50.34,0.0,-114.55,-24.99,-98.66,0.0,5905.21,333.34,0072
2021-12-31,15.78,33.24,0.0,-13.86,-55.89,-10.06,0.0,5283.13,429.52,0072
2021-09-30,20.66,28.88,0.0,0.36,-25.38,15.98,0.0,4823.13,410.94,0072
2023-06-30,82.25,0.24,0.0,-18.39,6.05,-17.53,0.0,1202.86,465.4,8176
2023-03-31,116.95,13.45,0.0,-88.82,160.22,-99.02,0.0,1202.86,483.79,8176
2022-12-31,191.04,9.19,0.0,-147.41,132.62,-141.24,0.0,1202.86,572.71,8176
2022-09-30,220.43,9.16,0.0,-3.06,140.62,2.94,0.0,1202.86,720.44,8176
2022-06-30,387.36,6.32,0.0,-15.25,98.27,-10.41,0.0,1202.86,723.37,8176
2022-03-31,430.78,57.45,0.0,-29.85,280.42,-37.88,0.0,1202.86,738.58,8176
2021-12-31,683.81,46.12,0.0,5.53,228.6,13.14,0.0,1202.86,768.3,8176
2021-09-30,594.48,48.78,0.0,-11.17,17.39,-10.07,0.0,1202.86,802.95,8176
2023-05-31,101.77,1.55,0.0,5.03,30.19,10.76,0.0,253.65,415.05,7048
2023-02-28,117.76,6.58,0.0,8.75,24.62,15.72,0.0,253.65,406.35,7048
2022-11-30,98.38,5.46,0.0,5.91,22.82,11.09,0.0,253.65,405.22,7048
2022-08-31,87.76,2.68,0.0,2.61,26.82,7.17,0.0,253.65,399.43,7048
2022-05-31,77.37,0.31,0.0,4.62,21.45,8.41,0.0,253.65,396.74,7048
2022-02-28,80.17,7.82,0.0,3.86,-2.01,4.72,0.0,253.65,391.94,7048
2021-11-30,75.66,8.33,0.0,1.18,0.3,4.01,0.0,253.65,414.98,7048
2021-08-31,19.34,4.25,12.68,-9.26,6.42,-11.58,0.0,253.65,413.64,7048
2023-06-30,9.87,0.0,4.65,5.44,14.79,5.44,0.0,265.55,351.07,5130
2023-03-31,9.85,0.0,4.65,5.35,5.07,5.35,0.0,265.55,350.28,5130
2022-12-31,9.56,0.0,0.0,4.91,29.62,6.39,0.0,255.55,335.8,5130
2022-09-30,9.54,0.0,0.0,5.37,19.91,5.37,0.0,245.55,321.43,5130
2022-06-30,9.52,0.0,0.0,5.43,12.21,5.43,0.0,204.63,264.31,5130
2022-03-31,9.51,0.0,0.0,5.51,4.61,5.51,0.0,204.63,263.38,5130
2021-12-31,9.84,0.0,0.0,-0.37,24.9,-0.29,0.0,204.63,263.09,5130
2021-09-30,9.83,0.0,0.0,6.63,22.54,6.63,0.0,204.63,268.57,5130
2023-06-30,63.43,2.41,0.0,7.34,26.09,12.41,0.0,324.96,372.1,7099
2023-03-31,35.3,2.6,0.0,0.65,9.62,1.31,0.0,324.96,364.76,7099
2022-12-31,40.45,0.0,0.0,2.18,9.68,4.27,0.0,324.96,364.12,7099
2022-09-30,50.28,0.0,0.0,4.37,6.71,7.5,0.0,231.39,361.94,7099
2022-06-30,38.0,1.38,0.0,-6.2,-7.68,-3.33,0.0,234.97,352.9,7099
2022-03-31,24.51,0.19,0.0,2.08,-2.08,3.93,0.0,223.89,359.11,7099
2021-12-31,37.32,0.11,0.0,3.16,-2.65,6.44,0.0,214.91,354.02,7099
2021-09-30,19.96,0.1,0.0,1.71,0.03,3.66,0.0,213.86,350.86,7099
2023-04-30,94.63,6.18,0.0,8.06,62.79,8.16,0.0,394.0,316.88,5302
2023-01-31,137.15,39.6,7.88,12.87,40.99,15.22,0.0,358.18,231.6,5302
2022-10-31,132.55,28.19,0.0,12.28,32.19,14.64,0.0,358.18,218.63,5302
2022-07-31,111.95,18.19,7.16,7.07,13.33,9.28,0.0,358.18,213.51,5302
2022-04-30,100.71,2.12,0.0,5.02,0.36,5.02,0.0,358.18,206.43,5302
2022-01-31,106.61,33.38,0.0,5.12,11.14,5.56,0.0,358.18,201.42,5302
2021-10-31,85.22,10.87,0.0,5.64,12.4,7.33,0.0,358.18,97.7,5302
2023-03-31,90.73,0.29,0.0,3.39,17.18,4.48,0.0,626.05,58.56,03037
2022-09-30,68.49,0.4,0.0,3.58,-1.63,4.74,0.0,626.05,56.42,03037
2022-03-31,60.14,1.24,0.0,4.68,3.69,6.25,0.0,626.05,52.85,03037
2021-09-30,67.68,0.49,0.0,4.88,-3.24,6.45,0.0,626.05,48.17,03037
2021-03-31,20.63,0.04,0.0,2.35,1.18,3.3,0.0,626.05,43.29,03037
2020-09-30,13.18,0.01,0.0,0.13,0.97,0.51,0.0,306.05,8.94,03037
2023-06-30,16.97,0.21,0.0,-2.75,-0.17,-1.3,0.0,1133.29,204.09,8885
2023-03-31,18.22,1.36,0.0,-3.05,5.18,-2.31,0.0,1133.29,206.23,8885
2022-12-31,19.1,1.25,0.0,0.66,3.68,2.46,0.0,1133.29,209.32,8885
2022-09-30,16.26,1.1,0.0,-0.57,2.25,0.81,0.0,1133.29,208.96,8885
2022-06-30,13.07,0.22,0.0,-1.8,-0.72,-0.12,0.0,1133.29,209.08,8885
2022-03-31,12.72,1.41,0.0,2.57,-2.89,1.93,0.0,1133.29,210.54,8885
2021-12-31,13.8,1.27,0.0,0.42,0.56,1.64,0.0,1133.29,209.38,8885
2021-09-30,3.24,0.8,0.0,-5.93,-0.56,-4.48,0.0,1042.82,198.15,8885
2023-06-30,5.2,1.06,0.0,0.04,-1.23,-0.61,0.0,788.02,177.55,5204
2023-03-31,8.51,0.74,0.0,-1.99,10.1,-1.28,0.0,788.02,177.49,5204
2022-12-31,7.99,0.39,0.0,-2.91,3.07,-2.67,0.0,788.02,179.47,5204
2022-09-30,18.11,0.04,0.0,-1.4,-0.37,-0.73,0.0,787.89,182.33,5204
