stock_code,rEPS,rDPS,rROE,rOM,rPR,rFCF,rDate,rPE,rDY,rClass
0177,-0.193,0.0,-0.205,-0.372,-0.0,-148.5,2022-09-30,-1.036,0.0,D
0177,-0.061,0.0,-0.069,-0.089,-0.0,-155.45,2022-12-31,-2.451,0.0,D
0177,-0.052,0.0,-0.06,-0.069,-0.0,-200.36,2023-03-31,-1.938,0.0,D
0177,-0.072,0.0,-0.086,-0.104,-0.0,-195.73,2023-06-30,-2.291,0.0,D
5212,0.077,0.087,0.061,0.429,1.137,722.45,2022-09-30,16.371,0.069,D
5212,0.13,0.084,0.102,0.698,0.643,889.51,2022-12-31,9.29,0.069,C
5212,0.132,0.085,0.102,0.686,0.648,901.1,2023-03-31,10.17,0.064,C
5212,0.128,0.084,0.099,0.678,0.659,964.54,2023-06-30,9.68,0.068,C
5041,0.263,0.0,0.114,0.15,0.0,163.94,2022-09-30,2.816,0.0,D
5041,0.233,0.0,0.095,0.092,0.0,167.72,2022-12-31,3.262,0.0,D
5041,0.229,0.0,0.089,0.08,0.0,169.27,2023-03-31,3.367,0.0,D
5041,0.184,0.0,0.068,0.077,0.0,159.73,2023-06-30,4.402,0.0,D
6068,0.096,0.0,0.12,0.062,0.0,28.42,2022-09-30,6.638,0.0,D
6068,0.076,0.0,0.096,0.055,0.0,47.64,2022-12-31,6.227,0.0,D
6068,0.075,0.0,0.094,0.032,0.0,69.94,2023-03-31,5.569,0.0,D
6068,0.009,0.0,0.012,-0.003,0.0,63.11,2023-06-30,42.211,0.0,D
6254,-0.006,0.0,-0.035,-0.675,-0.0,-36.12,2022-09-30,-4.826,0.0,D
6254,-0.011,0.0,-0.066,-0.933,-0.0,-45.07,2022-12-31,-3.583,0.0,D
6254,-0.011,0.0,-0.063,-0.833,-0.0,-54.15,2023-03-31,-3.298,0.0,D
6254,-0.012,0.0,-0.071,-0.874,-0.0,-58.37,2023-06-30,-2.569,0.0,D
5271,0.041,0.014,0.168,0.202,0.343,-11.96,2022-09-30,21.679,0.016,D
5271,0.044,0.0,0.175,0.211,0.0,16.05,2022-12-31,18.851,0.0,D
5271,0.045,0.0,0.174,0.206,0.0,35.87,2023-03-31,22.058,0.0,D
5271,0.047,0.0,0.178,0.213,0.0,72.1,2023-06-30,21.449,0.0,D
4464,-0.002,0.0,-0.148,-0.998,-0.0,12.52,2022-09-30,-2.74,0.0,D
4464,-0.0,0.0,-0.035,-0.29,-0.0,-0.53,2022-12-31,-23.244,0.0,D
4464,-0.0,0.0,-0.038,-0.367,-0.0,-0.59,2023-03-31,-10.908,0.0,D
4464,-0.0,0.0,-0.04,-0.364,-0.0,-9.01,2023-06-30,-10.486,0.0,D
0233,0.021,0.0,0.111,0.107,0.0,-79.29,2022-09-30,22.216,0.0,D
0233,0.016,0.0,0.079,0.088,0.0,-102.16,2022-12-31,29.58,0.0,D
0233,0.014,0.0,0.068,0.078,0.0,-63.68,2023-03-31,30.818,0.0,D
0233,0.017,0.0,0.085,0.088,0.0,-12.29,2023-06-30,25.914,0.0,D
5231,0.18,0.0,0.246,0.17,0.0,-55.75,2022-09-30,1.502,0.0,D
5231,0.095,0.0,0.124,0.087,0.0,-80.89,2022-12-31,3.949,0.0,D
5231,0.113,0.0,0.139,0.097,0.0,-82.11,2023-03-31,6.56,0.0,D
5231,0.115,0.0,0.131,0.1,0.0,-35.07,2023-06-30,7.451,0.0,D
9997,0.092,0.0,0.084,0.048,0.0,-67.81,2022-08-31,5.601,0.0,D
9997,0.06,0.0,0.054,0.04,0.0,-51.21,2022-11-30,8.57,0.0,D
9997,0.044,0.0,0.039,0.035,0.0,-6.02,2023-02-28,9.876,0.0,D
9997,-0.024,0.0,-0.021,0.006,-0.0,70.34,2023-05-31,-18.416,0.0,D
7160,0.112,0.02,0.137,0.223,0.178,15.8,2022-09-30,37.117,0.005,D
7160,0.116,0.02,0.138,0.223,0.172,-75.95,2022-12-31,38.237,0.005,D
7160,0.117,0.02,0.135,0.215,0.171,-101.3,2023-03-31,41.852,0.004,D
7160,0.123,0.02,0.138,0.218,0.162,-44.28,2023-06-30,39.892,0.004,D
8346,-0.05,0.0,-0.065,0.238,-0.0,182.48,2022-09-30,-4.96,0.0,D
8346,0.134,0.0,0.166,0.363,0.0,149.57,2022-12-31,1.871,0.0,D
8346,0.146,0.0,0.173,0.36,0.0,158.38,2023-03-31,1.988,0.0,D
8346,0.159,0.0,0.18,0.377,0.0,161.08,2023-06-30,1.854,0.0,D
0186,0.085,0.031,0.106,0.536,0.366,-170.59,2022-09-30,10.324,0.035,C
0186,0.088,0.03,0.108,0.553,0.347,-254.45,2022-12-31,14.586,0.024,C
0186,0.086,0.03,0.105,0.549,0.347,-260.13,2023-03-31,11.93,0.029,C
0186,0.087,0.022,0.104,0.556,0.257,-233.22,2023-06-30,12.512,0.021,C
7108,-0.122,0.0,-0.5,-1.433,-0.0,70.03,2022-09-30,-0.737,0.0,D
7108,0.005,0.0,0.02,0.106,0.0,92.84,2022-12-31,24.628,0.0,D
7108,0.008,0.0,0.03,0.122,0.0,82.22,2023-03-31,24.228,0.0,D
7108,0.014,0.0,0.054,0.193,0.0,64.1,2023-06-30,11.103,0.0,D
7080,-0.023,0.0,-0.157,-1.495,-0.0,-4.58,2022-09-30,-1.717,0.0,D
7080,-0.013,0.0,-0.091,-0.657,-0.0,-29.55,2022-12-31,-3.389,0.0,D
7080,-0.013,0.0,-0.089,-0.481,-0.0,-52.63,2023-03-31,-5.175,0.0,D
7080,-0.009,0.0,-0.067,-0.37,-0.0,-73.9,2023-06-30,-5.324,0.0,D
8532,-0.04,0.0,-0.152,-3.062,-0.0,23.9,2022-09-30,-37.97,0.0,D
8532,-0.086,0.0,-0.443,-1.084,-0.0,14.7,2022-12-31,-20.383,0.0,D
8532,-0.102,0.0,-0.819,-2.087,-0.0,15.24,2023-03-31,-17.718,0.0,D
8532,-0.112,0.0,-1.917,-2.578,-0.0,-0.1,2023-06-30,-25.569,0.0,D
5436,0.502,0.1,0.123,0.055,0.199,-484.02,2022-09-30,8.534,0.023,C
5436,0.543,0.1,0.132,0.062,0.184,14.14,2022-12-31,8.085,0.023,C
5436,0.298,0.1,0.071,0.048,0.335,544.07,2023-03-31,15.328,0.022,C
5436,-0.015,0.1,-0.004,0.018,-6.689,478.53,2023-06-30,-269.572,0.025,D
8311,-0.012,0.0,-0.055,0.005,-0.0,104.68,2022-09-30,-15.59,0.0,D
8311,-0.009,0.0,-0.042,0.012,-0.0,131.39,2022-12-31,-24.821,0.0,D
8311,-0.009,0.0,-0.041,0.013,-0.0,84.09,2023-03-31,-28.911,0.0,D
8311,-0.004,0.0,-0.017,0.024,-0.0,54.39,2023-06-30,-44.447,0.0,D
5219,-0.06,0.0,-0.082,0.057,-0.0,-262.87,2022-09-30,-4.986,0.0,D
5219,-0.077,0.0,-0.104,0.031,-0.0,-229.83,2022-12-31,-4.033,0.0,D
5219,-0.145,0.0,-0.205,-0.116,-0.0,-170.51,2023-03-31,-1.688,0.0,D
5219,-0.256,0.0,-0.396,-0.338,-0.0,362.63,2023-06-30,-0.743,0.0,D
0171,0.017,0.0,0.063,0.045,0.0,0.41,2022-09-30,10.769,0.0,D
0171,0.013,0.0,0.049,0.031,0.0,11.68,2022-12-31,14.866,0.0,D
0171,0.012,0.0,0.043,0.027,0.0,8.19,2023-03-31,15.861,0.0,D
0171,0.011,0.0,0.04,0.025,0.0,5.34,2023-06-30,16.679,0.0,D
5133,0.055,0.02,0.047,0.051,0.363,92.9,2022-09-30,11.598,0.031,C
5133,0.041,0.0,0.035,0.028,0.0,146.91,2022-12-31,21.118,0.0,D
5133,0.086,0.0,0.074,0.063,0.0,107.36,2023-03-31,9.678,0.0,D
5133,0.133,0.0,0.111,0.085,0.0,66.5,2023-06-30,6.186,0.0,D
3042,0.032,0.0,0.176,0.182,0.0,-0.83,2023-04-30,139.402,0.0,D
5183,0.988,0.25,0.215,0.293,0.253,16977.0,2022-09-30,8.496,0.03,A
5183,0.79,0.41,0.167,0.229,0.519,16498.0,2022-12-31,10.884,0.048,C
5183,0.597,0.41,0.124,0.172,0.687,15431.0,2023-03-31,11.84,0.058,C
5183,0.442,0.24,0.09,0.13,0.543,13559.0,2023-06-30,13.575,0.04,C
5681,0.774,0.62,0.137,0.032,0.801,588.03,2022-09-30,25.852,0.031,D
5681,0.782,0.62,0.137,0.031,0.793,2315.57,2022-12-31,29.422,0.027,D
5681,0.966,0.72,0.168,0.036,0.745,1732.89,2023-03-31,22.085,0.034,C
5681,1.005,0.79,0.174,0.039,0.786,2038.1,2023-06-30,22.099,0.036,D
6033,0.852,0.818,0.129,0.396,0.961,5169.57,2022-09-30,19.37,0.05,D
6033,0.832,0.72,0.126,0.377,0.866,4738.25,2022-12-31,20.588,0.042,D
6033,0.838,0.72,0.127,0.357,0.859,4535.15,2023-03-31,19.656,0.044,D
6033,0.883,0.72,0.133,0.356,0.815,4330.84,2023-06-30,18.905,0.043,D
8117,0.063,0.0,0.054,0.154,0.0,-33.28,2022-08-31,16.706,0.0,D
8117,0.075,0.0,0.063,0.179,0.0,-33.99,2022-11-30,14.267,0.0,D
8117,0.09,0.0,0.083,0.272,0.0,-32.09,2023-02-28,15.335,0.0,D
8117,0.084,0.0,0.076,0.27,0.0,-21.98,2023-05-31,15.878,0.0,D
7081,0.094,0.069,0.291,0.065,0.738,-425.7,2022-09-30,5.505,0.134,C
7081,-0.464,0.019,-2.471,-0.154,-0.041,-532.85,2022-12-31,-1.176,0.035,D
7081,-0.483,0.011,-5.936,-0.165,-0.023,-591.55,2023-03-31,-0.59,0.039,D
7081,-0.482,0.006,21.337,-0.158,-0.012,-394.51,2023-06-30,-0.768,0.016,D
5622,0.022,0.0,0.022,0.0,0.0,-5.91,2022-09-30,56.85,0.0,D
5622,0.001,0.0,0.001,0.0,0.0,-2.95,2022-12-31,1728.25,0.0,D
5622,0.002,0.0,0.002,0.0,0.0,-2.94,2023-03-31,648.758,0.0,D
5622,0.004,0.0,0.004,0.0,0.0,-4.44,2023-06-30,337.969,0.0,D
0006,-0.034,0.0,-0.078,-0.028,-0.0,-3.98,2022-09-30,-29.217,0.0,D
0006,-0.045,0.0,-0.104,-0.039,-0.0,0.5,2022-12-31,-20.115,0.0,D
0006,-0.052,0.0,-0.126,-0.052,-0.0,4.54,2023-03-31,-15.276,0.0,D
0006,-0.059,0.0,-0.147,-0.06,-0.0,8.88,2023-06-30,-14.075,0.0,D
1902,-0.061,0.0,-0.047,-10.958,-0.0,-20.65,2022-09-30,-5.367,0.0,D
1902,-0.065,0.0,-0.051,-14.457,-0.0,-21.9,2022-12-31,-5.974,0.0,D
1902,-0.07,0.0,-0.056,-17.706,-0.0,-23.98,2023-03-31,-5.131,0.0,D
1902,-0.074,0.0,-0.06,-17.385,-0.0,-26.48,2023-06-30,-4.195,0.0,D
9598,0.17,0.1,0.072,0.079,0.588,14.83,2022-09-30,12.595,0.047,C
9598,0.103,0.1,0.043,0.049,0.971,5.95,2022-12-31,20.198,0.048,D
9598,0.122,0.06,0.051,0.057,0.493,11.58,2023-03-31,15.624,0.032,C
9598,-0.013,0.0,-0.005,0.021,-0.0,12.49,2023-06-30,-132.219,0.0,D
7163,0.002,0.0,0.006,0.016,0.0,0.06,2022-09-30,220.769,0.0,D
7163,0.015,0.0,0.054,0.206,0.0,0.02,2022-12-31,59.04,0.0,D
7163,0.016,0.0,0.056,0.198,0.0,0.08,2023-03-31,44.083,0.0,D
7163,0.016,0.0,0.056,0.225,0.0,0.09,2023-06-30,54.256,0.0,D
7055,-0.108,0.0,-0.092,0.195,-0.0,53.72,2022-08-31,-10.683,0.0,D
7055,-0.158,0.0,-0.141,0.199,-0.0,65.12,2022-11-30,-7.199,0.0,D
7055,-0.233,0.0,-0.218,0.301,-0.0,37.02,2023-02-28,-4.943,0.0,D
7055,-0.294,0.0,-0.295,0.303,-0.0,28.42,2023-05-31,-3.471,0.0,D
5075,0.063,0.025,0.015,0.137,0.395,-239.1,2022-09-30,15.021,0.026,C
5075,0.075,0.025,0.018,0.137,0.335,-253.63,2022-12-31,13.147,0.026,C
5075,0.093,0.025,0.022,0.147,0.268,-144.51,2023-03-31,10.018,0.027,C
5075,0.115,0.0,0.027,0.162,0.0,-16.01,2023-06-30,8.139,0.0,D
9695,0.053,0.0,0.079,0.263,0.0,39.46,2022-09-30,14.997,0.0,D
9695,0.039,0.0,0.057,0.236,0.0,22.32,2022-12-31,23.841,0.0,D
9695,-0.003,0.0,-0.004,0.082,-0.0,-29.87,2023-03-31,-328.753,0.0,D
9695,-0.078,0.0,-0.114,-0.273,-0.0,-82.73,2023-06-30,-10.398,0.0,D
7172,0.186,0.01,0.265,0.233,0.054,-222.64,2022-09-30,20.431,0.003,D
7172,0.092,0.0,0.128,0.143,0.0,-205.96,2022-12-31,45.875,0.0,D
7172,0.053,0.0,0.074,0.099,0.0,-208.85,2023-03-31,80.963,0.0,D
7172,0.026,0.0,0.036,0.069,0.0,-389.54,2023-06-30,149.515,0.0,D
6637,-0.041,0.0,-0.289,-0.245,-0.0,8.94,2022-09-30,-0.987,0.0,D
6637,-0.038,0.0,-0.29,-0.238,-0.0,8.23,2022-12-31,-1.439,0.0,D
6637,-0.022,0.0,-0.178,-0.154,-0.0,9.55,2023-03-31,-3.112,0.0,D
6637,-0.024,0.0,-0.2,-0.189,-0.0,2.65,2023-06-30,-2.691,0.0,D
7088,0.215,0.06,0.119,0.12,0.279,87.84,2022-07-31,6.283,0.044,C
7088,0.317,0.06,0.169,0.153,0.189,226.21,2022-10-31,4.287,0.044,C
7088,0.285,0.06,0.148,0.15,0.211,233.84,2023-01-31,4.841,0.043,C
7088,0.214,0.04,0.109,0.136,0.187,237.51,2023-04-30,6.074,0.031,C
5080,0.12,0.0,0.079,0.071,0.0,124.39,2022-04-30,7.229,0.0,D
5080,0.225,0.022,0.143,0.09,0.098,168.87,2022-07-31,3.272,0.03,D
5080,0.25,0.022,0.153,0.087,0.088,117.39,2022-10-31,2.864,0.031,D
5080,0.241,0.022,0.143,0.084,0.091,95.27,2023-01-31,3.511,0.026,D
03031,0.075,0.0,0.532,0.182,0.0,13.29,2021-12-31,3.057,0.0,D
03031,0.131,0.0,0.774,0.243,0.0,13.02,2022-06-30,1.99,0.0,B
03031,0.172,0.0,0.843,0.288,0.0,8.73,2022-12-31,2.327,0.0,B
03031,0.166,0.0,0.7,0.311,0.0,0.36,2023-06-30,2.404,0.0,B
4634,-0.246,0.0,-0.247,-0.075,-0.0,-205.08,2022-09-30,-2.501,0.0,D
4634,-0.214,0.0,-0.227,-0.067,-0.0,-190.38,2022-12-31,-2.824,0.0,D
4634,-0.211,0.0,-0.236,-0.063,-0.0,-54.14,2023-03-31,-2.562,0.0,D
4634,-0.239,0.0,-0.286,-0.075,-0.0,129.71,2023-06-30,-2.117,0.0,D
7237,0.119,0.092,0.187,0.137,0.778,46.26,2022-09-30,15.94,0.049,D
7237,0.131,0.103,0.204,0.144,0.786,50.55,2022-12-31,15.89,0.049,D
7237,0.14,0.12,0.214,0.154,0.859,48.19,2023-03-31,15.165,0.057,D
7237,0.137,0.088,0.201,0.154,0.646,70.3,2023-06-30,15.154,0.043,C
0217,0.004,0.0,0.031,0.05,0.0,0.02,2022-09-30,54.344,0.0,D
0217,0.008,0.0,0.062,0.058,0.0,-0.97,2022-12-31,27.397,0.0,D
0217,0.012,0.0,0.093,0.062,0.0,6.52,2023-03-31,16.174,0.0,D
0217,0.012,0.0,0.092,0.066,0.0,3.16,2023-06-30,16.852,0.0,D
4065,1.605,0.37,0.09,0.013,0.23,-1314.67,2022-09-30,10.028,0.023,C
4065,1.544,0.4,0.086,0.022,0.259,-658.13,2022-12-31,11.294,0.023,C
4065,1.597,0.4,0.087,0.065,0.251,-421.19,2023-03-31,10.373,0.024,C
4065,1.252,0.28,0.067,0.064,0.224,91.41,2023-06-30,12.575,0.018,D
8869,0.172,0.057,0.3,0.135,0.33,498.06,2022-09-30,23.487,0.014,D
8869,0.172,0.068,0.262,0.128,0.395,2544.64,2022-12-31,28.441,0.014,D
8869,0.154,0.07,0.202,0.123,0.455,3475.93,2023-03-31,31.653,0.014,D
8869,0.141,0.053,0.18,0.115,0.372,4411.41,2023-06-30,33.26,0.011,D
9873,0.146,0.0,0.124,0.071,0.0,20.83,2022-09-30,2.842,0.0,D
9873,0.042,0.0,0.036,0.008,0.0,258.39,2022-12-31,9.6,0.0,D
9873,0.006,0.0,0.005,-0.012,0.0,277.24,2023-03-31,65.278,0.0,D
9873,-0.008,0.0,-0.007,-0.016,-0.0,286.98,2023-06-30,-46.322,0.0,D
7168,-0.002,0.0,-0.006,0.066,-0.0,45.75,2022-09-30,-61.026,0.0,D
7168,0.045,0.0,0.121,0.178,0.0,68.54,2022-12-31,3.417,0.0,D
7168,0.046,0.0,0.117,0.164,0.0,65.23,2023-03-31,3.842,0.0,D
7168,0.04,0.0,0.1,0.14,0.0,68.35,2023-06-30,5.415,0.0,D
7123,0.007,0.0,0.03,0.149,0.0,-32.91,2022-09-30,18.889,0.0,D
7123,0.013,0.0,0.069,0.215,0.0,-54.6,2022-12-31,9.01,0.0,D
7123,0.001,0.0,0.004,0.116,0.0,-69.44,2023-03-31,149.253,0.0,D
7123,-0.007,0.0,-0.043,0.009,-0.0,-75.51,2023-06-30,-20.286,0.0,D
0123,-0.005,0.0,-0.051,-0.076,-0.0,-14.42,2022-09-30,-16.105,0.0,D
0123,-0.001,0.0,-0.012,-0.011,-0.0,-15.63,2022-12-31,-84.539,0.0,D
0123,0.002,0.0,0.025,0.038,0.0,-16.06,2023-03-31,43.859,0.0,D
0123,0.006,0.0,0.058,0.051,0.0,-12.27,2023-06-30,17.798,0.0,D
7201,-0.003,0.0,-0.031,0.123,-0.0,17.19,2022-09-30,-29.327,0.0,D
7201,-0.015,0.0,-0.167,0.037,-0.0,24.88,2022-12-31,-17.499,0.0,D
7201,-0.015,0.0,-0.173,0.041,-0.0,29.04,2023-03-31,-6.542,0.0,D
7201,-0.012,0.0,-0.154,0.06,-0.0,31.06,2023-06-30,-5.7,0.0,D
8966,0.033,0.0,0.033,0.077,0.0,-81.12,2022-07-31,12.439,0.0,D
8966,0.069,0.0,0.068,0.134,0.0,-67.08,2022-10-31,5.906,0.0,D
8966,0.149,0.0,0.141,0.217,0.0,-49.94,2023-01-31,3.221,0.0,D
8966,0.109,0.0,0.101,0.167,0.0,-24.73,2023-04-30,4.374,0.0,D
0091,0.344,0.0,-25.42,0.585,0.0,-18.6,2022-09-30,0.32,0.0,D
0091,0.477,0.0,7.875,0.61,0.0,-23.78,2022-12-31,0.429,0.0,D
0091,0.763,0.0,5.852,0.514,0.0,-39.97,2023-03-31,0.262,0.0,D
0091,0.013,0.0,0.094,0.104,0.0,-54.77,2023-06-30,13.483,0.0,D
5070,-0.005,0.0,-0.008,0.034,-0.0,-158.34,2022-09-30,-30.339,0.0,D
5070,-0.061,0.0,-0.097,-0.006,-0.0,-73.01,2022-12-31,-3.116,0.0,D
5070,-0.053,0.0,-0.087,-0.002,-0.0,-134.72,2023-03-31,-3.099,0.0,D
5070,-0.059,0.0,-0.098,-0.005,-0.0,-188.58,2023-06-30,-2.721,0.0,D
0260,0.069,0.0,0.287,0.08,0.0,-2.15,2023-04-30,7.118,0.0,D
7010,0.08,0.0,0.094,0.079,0.0,-80.81,2022-09-30,12.857,0.0,D
7010,0.122,0.0,0.138,0.1,0.0,-89.37,2022-12-31,8.91,0.0,D
7010,0.13,0.0,0.138,0.109,0.0,-114.09,2023-03-31,8.531,0.0,D
7010,0.017,0.0,0.018,0.082,0.0,-122.22,2023-06-30,58.019,0.0,D
1295,0.298,0.197,0.119,0.027,0.661,21859.27,2022-09-30,14.189,0.047,C
1295,0.315,0.17,0.125,0.028,0.539,24317.8,2022-12-31,13.703,0.039,C
1295,0.332,0.17,0.129,0.028,0.513,20294.09,2023-03-31,12.066,0.043,C
